customerID;gender;SeniorCitizen;Partner;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;num_orders;avg_order_value;cancel_rating;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
0164-XAIRP;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);1955;4702;69;171320;0,08;4,2;0,58;Silver;38;Urban;9;0
5666-CYCYZ;Female;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;8955;225935;137;234288;0,29;4,2;0,08;Bronze;21;Suburban;20;1
4011-ARPHK;Male;0;0;1;0;DSL;1;0;0;Month-to-month;0;Mailed check;5035;141135;91;110284;0,08;4,8;0,02;Silver;53;Suburban;8;0
8182-PNAGI;Male;0;0;1;0;DSL;0;0;0;Month-to-month;0;Bank transfer (automatic);5025;59375;31;231243;0,09;3,5;0,29;Bronze;22;Urban;54;1
6365-HITVU;Female;0;1;1;0;DSL;1;1;1;Two year;0;Credit card (automatic);8725;63287;301;170627;0,06;3,5;0,01;Gold;40;Urban;29;0
7558-IMLMT;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;208;14119;386;225405;0,04;4;0,03;Silver;36;Rural;47;1
9488-FYQAU;Female;0;1;1;1;Fiber optic;0;1;1;Two year;1;Bank transfer (automatic);10925;68414;126;241607;0,07;4,5;0,43;Silver;32;Rural;47;1
3590-TCXTB;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2035;2035;2;169023;0,19;3,9;0,96;Platinum;31;Urban;24;1
6994-KERXL;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;559;2385;23;244772;0,14;4,3;0,65;Gold;25;Urban;24;0
7957-RYHQD;Female;1;0;1;0;Fiber optic;1;1;0;Month-to-month;1;Credit card (automatic);792;323385;107;121516;0,17;3,9;0,78;Silver;26;Suburban;48;1
2180-DXNEG;Female;0;0;1;0;Fiber optic;0;0;1;Month-to-month;1;Electronic check;960;10621;29;95577;0,04;4,2;0,33;Silver;28;Urban;23;0
1960-UOTYM;Male;0;1;1;0;DSL;1;1;1;Two year;0;Electronic check;792;40163;222;95015;0,24;4,6;0,14;Silver;35;Suburban;11;1
2740-JFBOK;Male;0;0;1;1;0;No internet service;No internet service;No internet service;Month-to-month;1;Electronic check;240;22655;54;171104;0,24;3,4;0,26;Bronze;49;Urban;6;1
6500-JVEGC;Male;0;0;1;1;Fiber optic;1;1;1;One year;0;Bank transfer (automatic);10135;711075;265;194412;0,01;4,4;0,26;Bronze;53;Suburban;58;1
5515-AKOAJ;Female;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;1001;54409;322;171740;0,12;4,6;0,58;Bronze;38;Urban;33;0
8976-OQHGT;Female;0;1;1;0;DSL;0;1;0;Month-to-month;0;Mailed check;565;2351;18;232308;0,02;3,9;0,34;Gold;44;Rural;2;0
5245-VDBUR;Female;0;1;0;No phone service;DSL;1;0;1;One year;0;Mailed check;3545;195895;119;146640;0,24;3,6;0,86;Bronze;38;Urban;5;1
6230-BSUXY;Female;1;0;1;0;Fiber optic;0;0;1;Month-to-month;1;Electronic check;850;850;5;163190;0,22;3;0,99;Bronze;28;Urban;58;1
8469-SNFFH;Male;0;1;1;1;DSL;1;1;1;One year;0;Bank transfer (automatic);794;55289;254;209516;0,27;4,6;0,34;Bronze;51;Suburban;26;1
2144-ESWKO;Male;0;0;0;No phone service;DSL;1;0;1;One year;1;Credit card (automatic);352;14637;135;214718;0,07;3,7;0,71;Silver;22;Urban;18;0
1241-FPMOF;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;1965;102505;220;167007;0,14;3,7;0,66;Silver;45;Urban;7;0
9928-BZVLZ;Female;0;0;0;No phone service;DSL;1;0;1;Two year;0;Mailed check;4985;5521;38;236978;0,06;3,7;0,19;Silver;27;Rural;35;0
4114-QMKVN;Female;0;1;1;1;DSL;1;1;0;One year;0;Bank transfer (automatic);6875;38154;131;127728;0,11;4;0,92;Bronze;29;Urban;38;0
2775-SEFEE;Male;0;0;1;1;DSL;1;1;0;Two year;1;Bank transfer (automatic);619;1397475;0;94878;0,16;4,4;0,02;Platinum;20;Suburban;35;1
9003-CPATH;Male;0;0;1;1;Fiber optic;0;0;1;Month-to-month;0;Electronic check;799;33134;159;208925;0,02;4,5;0,74;Silver;18;Urban;17;0
1754-GKYPY;Male;1;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Bank transfer (automatic);8975;19389;117;89145;0,21;3,8;0,35;Silver;54;Suburban;6;1
5294-CDGWY;Male;0;1;0;No phone service;DSL;1;1;1;One year;0;Electronic check;593;301465;218;168578;0,16;4,3;0,37;Platinum;18;Urban;55;1
7956-XQWGU;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Credit card (automatic);194;46025;161;98226;0,25;4,4;0,46;Platinum;30;Urban;0;1
1591-MQJTP;Male;1;1;1;1;Fiber optic;1;0;1;One year;1;Bank transfer (automatic);9365;483915;160;82802;0,08;3,6;0,86;Silver;32;Suburban;4;0
5295-PCJOO;Male;0;0;1;0;DSL;1;0;0;Month-to-month;1;Electronic check;494;1844;12;104119;0,27;3,2;0,14;Platinum;24;Urban;41;1
2369-FEVNO;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;199;199;2;143560;0,03;4,8;0,05;Silver;47;Rural;13;1
9863-JZAIC;Male;0;0;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;550;201055;92;137353;0,28;4,4;0,04;Bronze;41;Suburban;55;1
7471-MQPOS;Male;1;1;1;1;DSL;0;1;1;One year;1;Bank transfer (automatic);729;513965;222;203001;0,23;4,3;0,06;Bronze;25;Suburban;0;1
7660-HDPJV;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;692;692;5;151641;0,24;3,1;0,69;Silver;20;Urban;11;1
5115-SQAAU;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);256;16734;387;131712;0,17;4,6;0,76;Silver;32;Urban;18;0
9845-QOMAD;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;1975;30935;82;210085;0,06;4,1;0,85;Silver;53;Urban;1;0
7672-VFMXZ;Male;0;1;1;0;DSL;1;0;0;Month-to-month;0;Electronic check;557;31716;166;148285;0,02;4,7;0,74;Gold;31;Urban;13;0
9739-JLPQJ;Female;0;1;1;1;Fiber optic;1;1;1;Two year;0;Credit card (automatic);1175;86701;397;195278;0,21;4,9;0,92;Silver;44;Urban;2;1
9916-AYHTC;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);1985;9160;159;245201;0,03;4,9;0,75;Bronze;47;Rural;50;1
3855-ONCAR;Female;0;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;789;29975;9;104512;0,16;4,7;0,94;Bronze;54;Urban;34;0
1488-SYSFC;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Electronic check;2065;70205;169;182077;0,08;3;0,19;Platinum;23;Suburban;12;1
7931-PXHFC;Male;0;0;1;0;DSL;0;0;1;One year;1;Mailed check;623;23548;172;82064;0,21;4,8;0,05;Gold;36;Urban;48;1
3990-QYKBE;Male;1;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;925;34734;98;175614;0,29;3,2;0,99;Silver;54;Urban;2;1
0970-QXPXW;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;1965;1965;3;197639;0,05;4,7;0,68;Gold;18;Urban;13;1
3259-KNMRR;Male;1;0;1;1;DSL;0;1;1;Two year;1;Bank transfer (automatic);7975;44382;179;110011;0,01;3,6;0,88;Gold;42;Urban;33;0
6120-RJKLU;Female;1;1;1;0;DSL;1;0;1;Two year;1;Credit card (automatic);7995;481975;306;151152;0,16;4,2;0,03;Platinum;27;Suburban;44;0
9572-WUKSB;Male;0;1;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;299;9225;11;90960;0,05;3,1;0,87;Bronze;43;Rural;8;1
5893-KCLGT;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;1975;15670;428;201789;0,01;4,5;0,07;Silver;40;Suburban;9;0
0076-LVEPS;Male;0;0;0;No phone service;DSL;1;1;1;Month-to-month;1;Mailed check;450;124245;64;138920;0,01;3,2;0,17;Bronze;34;Suburban;7;1
3640-JQGJG;Male;0;1;1;0;DSL;0;0;0;Month-to-month;0;Bank transfer (automatic);448;5592;44;101387;0,26;3,8;0,03;Platinum;47;Urban;28;1
4919-MOAVT;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;6965;2201;11;226396;0,01;4,6;0,26;Platinum;44;Urban;53;1
1596-OQSPS;Female;0;0;1;0;DSL;0;1;0;Month-to-month;0;Electronic check;511;53115;44;143960;0,13;4,4;0,92;Gold;28;Urban;38;0
9867-XOBQA;Female;0;0;0;No phone service;DSL;1;1;1;Two year;0;Mailed check;5315;11832;68;202994;0,23;3;0,67;Silver;21;Suburban;32;1
9546-KDTRB;Female;0;0;1;1;0;No internet service;No internet service;No internet service;Month-to-month;0;Bank transfer (automatic);247;46585;93;112628;0,29;3,8;0,92;Silver;35;Urban;22;1
3090-HAWSU;Male;0;0;1;1;Fiber optic;1;0;1;Two year;1;Credit card (automatic);1116;687605;335;201269;0,03;3,1;0,45;Silver;36;Urban;7;1
9820-RMCQV;Female;0;0;1;0;DSL;1;0;0;Month-to-month;0;Credit card (automatic);4855;5010;63;127452;0,13;4,3;0,94;Bronze;53;Urban;39;0
3174-RKMOW;Male;0;1;1;1;Fiber optic;0;1;1;Month-to-month;1;Electronic check;10995;37824;182;121098;0,29;4,9;0,46;Silver;43;Rural;37;1
1760-CAZHT;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;208;4602;135;166861;0,01;4,3;0,02;Bronze;18;Suburban;22;0
7839-QRKXN;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;202;202;4;107949;0,22;3,4;0,15;Platinum;37;Urban;58;1
8441-SHIPE;Female;0;0;1;1;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);256;179035;355;233893;0,19;3,7;0,99;Silver;28;Rural;49;1
5204-QZXPU;Male;0;0;0;No phone service;DSL;0;0;1;Month-to-month;1;Electronic check;3965;73335;61;233104;0,07;5;0,33;Platinum;42;Urban;35;0
4597-ELFTS;Male;0;0;1;1;0;No internet service;No internet service;No internet service;One year;0;Electronic check;249;13340;201;153537;0,15;3,4;0,16;Gold;36;Urban;55;1
1320-GVNHT;Male;0;1;1;1;Fiber optic;1;1;1;Two year;1;Credit card (automatic);1084;776725;235;226375;0,04;4,1;0,01;Bronze;49;Urban;42;0
1047-RNXZV;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;1955;87615;166;196003;0,26;3,8;0,29;Bronze;18;Urban;19;1
3541-ZNUHK;Female;0;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Electronic check;851;460095;172;223375;0,11;4,5;0,89;Platinum;18;Urban;55;1
8450-JOVAH;Male;0;1;1;1;DSL;1;0;0;Month-to-month;0;Mailed check;567;11355;11;130701;0,19;4,7;0,53;Gold;20;Urban;57;1
8725-JEDFD;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;6905;179325;87;130511;0,05;3,7;0,63;Bronze;49;Rural;47;1
7562-UXTPG;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;7015;8867;31;160664;0,06;4,3;0,92;Bronze;53;Urban;11;0
8071-SBTRN;Female;0;0;1;1;Fiber optic;1;1;1;Two year;1;Mailed check;11115;773755;287;229352;0,03;4,1;0,51;Silver;25;Urban;35;1
1113-IUJYX;Female;0;1;1;0;Fiber optic;1;1;0;One year;0;Mailed check;10595;13489;31;119427;0,23;3,6;0,84;Bronze;47;Suburban;8;1
6668-CNMFP;Female;0;1;1;1;Fiber optic;0;0;0;One year;1;Bank transfer (automatic);8935;168685;46;177180;0,29;3,5;0,32;Bronze;51;Suburban;32;1
5626-MGTUK;Female;0;0;1;1;Fiber optic;1;0;0;Month-to-month;1;Bank transfer (automatic);891;187925;57;183550;0,09;4,1;0,98;Gold;25;Rural;5;0
5681-LLOEI;Male;0;1;1;1;Fiber optic;1;0;1;One year;1;Credit card (automatic);9125;40138;165;218039;0,05;3,3;0,08;Silver;42;Urban;31;1
8212-DJRCH;Male;0;1;1;0;Fiber optic;1;0;1;Month-to-month;1;Mailed check;9035;4345;18;217733;0,15;4,6;0,72;Silver;43;Suburban;0;0
4323-OHFOW;Female;1;1;1;1;Fiber optic;0;1;0;One year;1;Bank transfer (automatic);10555;719535;363;157952;0,15;3,1;0,66;Platinum;44;Urban;59;1
4933-BSAIP;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;191;7801;198;146046;0,05;3,2;0,19;Silver;36;Urban;53;1
2030-BTZRO;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);204;1076;22;186918;0,22;3,7;0,39;Gold;40;Urban;51;1
1116-DXXDF;Male;0;0;1;0;Fiber optic;1;0;1;Two year;1;Electronic check;10045;38017;130;115200;0,11;3,2;0,31;Bronze;33;Urban;23;1
9274-CNFMO;Male;1;1;1;1;Fiber optic;0;0;0;Month-to-month;0;Electronic check;7495;3087;13;147442;0,06;4;0,09;Bronze;25;Urban;28;0
7758-XKCBS;Male;0;0;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;297;43825;76;171070;0,01;3,8;0,58;Bronze;47;Suburban;7;0
8992-JQYUN;Male;0;1;0;No phone service;DSL;0;0;1;Month-to-month;1;Electronic check;5035;5035;2;138168;0,17;4,4;0,99;Bronze;25;Urban;12;1
6563-VNPMN;Female;1;0;1;0;Fiber optic;1;1;0;Month-to-month;1;Bank transfer (automatic);857;37781;92;128322;0,22;4,9;0,56;Platinum;28;Rural;24;1
0617-AQNWT;Female;0;1;0;No phone service;DSL;1;0;1;Two year;0;Electronic check;4785;31475;331;248768;0,14;4,5;0,55;Platinum;24;Rural;54;1
2267-WTPYD;Female;1;1;1;1;Fiber optic;0;1;1;Month-to-month;0;Credit card (automatic);940;543895;222;150246;0,16;3,4;0,04;Gold;38;Urban;28;1
0270-THENM;Male;0;1;1;1;DSL;1;1;1;Two year;0;Bank transfer (automatic);6985;510235;181;249964;0,04;4,9;0,14;Silver;51;Urban;58;1
2446-PLQVO;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;703;703;2;95583;0,27;3,8;0,51;Gold;38;Urban;23;1
4707-MAXGU;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2585;18722;412;162720;0,28;3,9;0,99;Silver;22;Urban;26;1
2710-WYVXG;Female;0;0;1;0;DSL;1;1;0;Two year;0;Mailed check;711;21335;16;235925;0,21;3,8;0,88;Bronze;34;Rural;50;1
3005-NFMTA;Male;1;0;1;1;Fiber optic;1;0;0;Month-to-month;1;Electronic check;988;561775;266;217181;0,01;3,6;0,34;Silver;38;Urban;25;0
6300-BWMJX;Female;0;1;1;1;Fiber optic;0;0;1;Month-to-month;0;Electronic check;9335;53865;231;139757;0,16;4,8;0,54;Silver;23;Urban;19;0
8784-CGILN;Female;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Bank transfer (automatic);9985;177695;73;86659;0,19;3,7;0,55;Bronze;24;Urban;3;0
5389-FFVKB;Male;1;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);803;248305;188;81238;0,03;4,2;0,69;Bronze;28;Suburban;21;1
7009-LGECI;Female;0;0;1;0;DSL;1;0;0;Month-to-month;1;Bank transfer (automatic);5055;23565;23;201270;0,03;3,5;0,69;Bronze;35;Urban;6;1
8444-WRIDW;Female;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Credit card (automatic);8045;522435;188;199211;0,26;4,6;0,79;Silver;29;Suburban;56;1
5022-KVDQT;Male;0;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;813;22728;141;95064;0,02;4,5;0,02;Bronze;39;Urban;57;1
7976-CICYS;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Credit card (automatic);207;8375;11;242187;0,29;3,6;0,94;Gold;20;Rural;53;1
1036-GUDCL;Male;0;1;1;0;DSL;1;1;0;Month-to-month;1;Credit card (automatic);7905;46634;171;243024;0,18;4,4;0,07;Silver;36;Rural;17;0
2005-DWQZJ;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;1905;2017;37;216692;0,24;4,4;0,48;Bronze;40;Suburban;9;1
8148-WOCMK;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);196;1250;28;179790;0,12;4,1;0,92;Gold;51;Suburban;30;0
7815-PDTHL;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;202;6844;200;182985;0,01;4,2;0,49;Silver;20;Urban;25;0
9451-LPGOO;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;868;62035;16;124258;0,14;4,1;0,06;Bronze;40;Rural;54;1
9173-IVZVP;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;209;114605;214;215542;0,04;3,2;0,23;Gold;22;Suburban;46;1
9129-UXERG;Female;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Credit card (automatic);1036;180635;102;233075;0,11;4,3;0,58;Bronze;46;Urban;44;0
3635-JBPSG;Female;0;0;0;No phone service;DSL;0;1;0;Two year;1;Mailed check;388;6030;84;238643;0,26;3,9;0,09;Gold;51;Urban;25;1
7964-ZRKKG;Male;0;1;1;1;Fiber optic;0;1;0;One year;1;Bank transfer (automatic);884;57983;175;104668;0,01;3,9;0,42;Silver;22;Urban;24;0
5868-YWPDW;Male;1;1;1;0;Fiber optic;0;1;0;Month-to-month;1;Electronic check;842;51915;20;157259;0,05;4,7;0,33;Bronze;46;Suburban;55;1
6229-LSCKB;Male;1;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;797;4976;26;192192;0,04;3;0,82;Silver;41;Urban;51;1
2025-JKFWI;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Mailed check;990;13017;34;176576;0,12;3,5;0,11;Bronze;38;Suburban;17;0
4078-SAYYN;Female;0;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;10075;112975;64;185481;0,03;3,2;0,68;Bronze;49;Suburban;23;1
1724-IQWNM;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;193;193;5;191505;0,05;3,1;0,41;Bronze;22;Urban;53;1
8217-QYOHV;Male;0;0;1;0;DSL;1;0;0;Month-to-month;1;Mailed check;5575;26695;13;243118;0,04;3,6;0,59;Bronze;35;Rural;43;0
5546-QUERU;Male;0;0;1;0;0;No internet service;No internet service;No internet service;One year;1;Mailed check;1995;2570;32;85397;0,27;5;0,21;Gold;52;Suburban;14;1
9940-HPQPG;Female;0;1;1;1;Fiber optic;1;1;1;Month-to-month;0;Bank transfer (automatic);9175;8658;21;179925;0,26;3,5;0,61;Gold;33;Urban;7;1
6897-UUBNU;Male;0;0;1;0;Fiber optic;0;1;0;Month-to-month;0;Mailed check;8965;262365;163;163481;0,01;4,3;0,67;Gold;52;Rural;42;0
6127-IYJOZ;Male;1;0;1;0;DSL;0;0;0;Month-to-month;1;Mailed check;4585;4585;2;233305;0,23;3,2;0,07;Bronze;41;Suburban;24;1
6618-RYATB;Female;0;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Mailed check;7955;7955;3;140308;0,02;4,2;0,82;Silver;53;Suburban;34;1
8930-XOTDP;Female;0;1;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;5595;10828;68;81130;0,23;5;0,86;Bronze;22;Urban;23;1
5916-QEWPT;Female;0;1;1;0;DSL;0;0;1;Month-to-month;0;Credit card (automatic);690;1478;8;204293;0,15;3,6;0,06;Silver;26;Urban;45;0
5060-TQUQN;Male;0;1;1;1;Fiber optic;0;1;0;Month-to-month;1;Bank transfer (automatic);8355;25702;68;94071;0,03;4,7;0,06;Gold;21;Suburban;57;1
0531-XBKMM;Male;0;0;1;1;DSL;1;1;0;Two year;0;Bank transfer (automatic);657;43789;191;165517;0,01;5;0,59;Bronze;50;Suburban;39;0
8465-SBRXP;Male;0;1;1;1;Fiber optic;0;0;1;Two year;1;Bank transfer (automatic);949;361625;217;190240;0,07;4,2;0,01;Platinum;44;Urban;52;1
2408-PSJVE;Male;0;1;1;0;DSL;0;1;1;Month-to-month;1;Mailed check;619;292405;247;82118;0,12;3,6;0,34;Gold;39;Rural;37;0
9079-YEXQJ;Female;0;0;1;1;Fiber optic;0;1;1;Month-to-month;0;Electronic check;1111;601485;276;211735;0,13;4,3;0,97;Gold;28;Urban;20;0
9700-ZCLOT;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;200;327;4;142408;0,28;4,7;0,56;Silver;22;Urban;53;1
8738-JOKAR;Female;0;0;1;0;DSL;1;1;0;One year;1;Mailed check;677;288225;138;131786;0,17;3,3;0,93;Gold;27;Suburban;0;1
4534-WGCIR;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2515;15099;261;161271;0,01;3,9;0,68;Platinum;20;Urban;25;0
1930-WNXSB;Male;0;1;1;0;Fiber optic;0;1;0;Month-to-month;1;Electronic check;9285;530505;179;99158;0,12;3,6;0,03;Gold;32;Urban;9;0
2685-SREOM;Female;0;1;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;891;23684;140;111087;0,12;3,6;0,08;Bronze;54;Rural;25;0
3508-CFVZL;Female;0;0;1;1;Fiber optic;1;1;1;Two year;0;Mailed check;1113;79859;322;168114;0,29;4,7;0,72;Silver;34;Suburban;1;1
0402-CQAJN;Female;0;0;1;1;Fiber optic;0;1;1;Month-to-month;1;Bank transfer (automatic);1019;354535;84;99874;0,18;3,8;0,55;Bronze;37;Suburban;39;0
6692-UDPJC;Female;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;9165;13010;78;163443;0,19;3,7;0,13;Platinum;21;Suburban;13;0
1273-MTETI;Female;1;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;8885;37245;23;120821;0,21;4,2;0,61;Platinum;51;Urban;32;1
0657-DOGUM;Female;0;1;1;1;DSL;1;0;0;One year;1;Bank transfer (automatic);606;298525;110;195675;0,23;3,4;0,81;Silver;51;Urban;56;1
5480-HPRRX;Female;1;0;0;No phone service;DSL;0;0;0;Month-to-month;0;Electronic check;253;7775;12;140582;0,19;3,5;0,75;Gold;48;Suburban;38;0
8792-AOROI;Female;0;1;1;0;DSL;1;0;0;Two year;0;Mailed check;655;56435;25;202603;0,07;4;0,25;Platinum;51;Urban;0;0
0295-PPHDO;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;9545;9545;3;233859;0,26;3,8;0,26;Bronze;20;Suburban;29;1
5146-YYFRZ;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);1995;131175;182;232777;0,22;3,6;0,97;Silver;45;Urban;36;1
1195-OIYEJ;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;911;11357;56;149381;0,22;3,1;0,89;Silver;54;Urban;17;1
5906-CVLHP;Female;0;1;1;0;DSL;0;1;0;One year;1;Credit card (automatic);5415;23198;262;191800;0,03;4;0,32;Gold;46;Urban;29;1
3452-SRFEG;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Bank transfer (automatic);746;372035;196;210805;0,24;4,6;0,82;Bronze;32;Urban;26;1
4070-OKWVH;Female;0;1;1;1;Fiber optic;0;1;1;Month-to-month;0;Bank transfer (automatic);946;50258;121;162018;0,25;4,7;0,16;Gold;53;Rural;59;1
5297-MDOIR;Female;0;1;1;0;Fiber optic;1;0;1;One year;1;Credit card (automatic);8115;52245;282;180592;0,29;3,5;0,02;Silver;52;Urban;48;1
6369-MCAKO;Female;0;1;1;1;DSL;1;1;1;Two year;1;Bank transfer (automatic);8905;61858;228;171626;0,05;4,2;0,18;Bronze;27;Urban;48;1
4926-UMJZD;Female;0;1;1;0;DSL;0;0;0;Month-to-month;1;Mailed check;492;149855;168;166217;0,15;4,7;0,09;Bronze;34;Urban;29;0
6848-HJTXY;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);1945;12086;239;243324;0,17;3,8;0,85;Bronze;47;Urban;44;0
6341-AEVKX;Female;0;1;1;0;Fiber optic;1;0;1;One year;1;Electronic check;1043;661365;171;152799;0,01;4,9;0,58;Bronze;25;Urban;52;1
4501-EQDRN;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Bank transfer (automatic);697;697;2;142185;0,25;4,8;0,26;Silver;40;Urban;35;1
2990-HWIML;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;895;5733;30;121538;0,23;3,4;0,85;Silver;36;Suburban;20;1
0682-USIXD;Female;0;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;8605;18189;64;100343;0,22;3,5;0,08;Bronze;54;Suburban;53;1
6976-BWGLQ;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);252;178735;364;200026;0,03;3,4;0,01;Silver;53;Suburban;15;1
7078-NVFAM;Female;0;1;0;No phone service;DSL;1;1;0;Month-to-month;1;Electronic check;3515;105105;90;133106;0,08;3,4;0,64;Silver;21;Suburban;16;1
8065-QBYTO;Female;1;0;1;1;Fiber optic;1;1;0;One year;1;Credit card (automatic);9965;718125;233;194322;0,22;4,8;0,72;Bronze;43;Urban;17;1
2133-TSRRM;Female;0;0;1;0;Fiber optic;1;1;1;Month-to-month;1;Bank transfer (automatic);10535;36886;131;161227;0,17;4,9;0,72;Silver;44;Suburban;33;0
7384-GHBPI;Male;0;1;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;3515;9975;17;236100;0,09;3,1;0,72;Gold;30;Urban;20;1
7603-USHJS;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);7375;8714;68;122135;0,05;4,2;0,17;Bronze;51;Urban;11;0
7234-FECYN;Female;1;0;1;1;Fiber optic;0;0;1;Month-to-month;0;Electronic check;10135;7805;22;242138;0,27;4,1;0,32;Bronze;50;Urban;30;1
2511-ALLCS;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);243;8216;120;199599;0,18;3,8;0,84;Platinum;43;Urban;9;0
